"Plot Title: 20940478"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940478, SEN S/N: 20940478, LBL: temp)","Intensity, lum/ft² (LGR S/N: 20940478, SEN S/N: 20940478, LBL: light)","Host Connected (LGR S/N: 20940478)","Coupler Attached (LGR S/N: 20940478)","Stopped (LGR S/N: 20940478)","End Of File (LGR S/N: 20940478)"
1408,11/10/20 05:00:00 AM,22.429,0.0,,,,
1409,11/10/20 05:15:00 AM,22.429,0.0,,,,
1410,11/10/20 05:30:00 AM,22.429,0.0,,,,
1411,11/10/20 05:45:00 AM,22.429,0.0,,,,
1412,11/10/20 06:00:00 AM,22.429,0.0,,,,
1413,11/10/20 06:15:00 AM,22.908,288.0,,,,
1414,11/10/20 06:30:00 AM,23.004,288.0,,,,
1415,11/10/20 06:45:00 AM,22.333,288.0,,,,
1416,11/10/20 07:00:00 AM,21.855,288.0,,,,
1417,11/10/20 07:15:00 AM,21.473,288.0,,,,
1418,11/10/20 07:30:00 AM,21.187,288.0,,,,
1419,11/10/20 07:45:00 AM,20.996,288.0,,,,
1420,11/10/20 08:00:00 AM,20.901,288.0,,,,
1421,11/10/20 08:15:00 AM,20.805,288.0,,,,
1422,11/10/20 08:30:00 AM,20.805,288.0,,,,
1423,11/10/20 08:45:00 AM,20.710,288.0,,,,
1424,11/10/20 09:00:00 AM,20.615,288.0,,,,
1425,11/10/20 09:15:00 AM,20.615,288.0,,,,
1426,11/10/20 09:30:00 AM,20.519,288.0,,,,
1427,11/10/20 09:45:00 AM,20.615,272.0,,,,
1428,11/10/20 10:00:00 AM,20.615,272.0,,,,
1429,11/10/20 10:15:00 AM,20.615,288.0,,,,
1430,11/10/20 10:30:00 AM,20.615,272.0,,,,
1431,11/10/20 10:45:00 AM,20.615,288.0,,,,
1432,11/10/20 11:00:00 AM,20.615,288.0,,,,
1433,11/10/20 11:15:00 AM,20.615,272.0,,,,
1434,11/10/20 11:30:00 AM,20.615,288.0,,,,
1435,11/10/20 11:45:00 AM,20.615,288.0,,,,
1436,11/10/20 12:00:00 PM,20.615,288.0,,,,
1437,11/10/20 12:15:00 PM,20.615,288.0,,,,
1438,11/10/20 12:30:00 PM,20.519,288.0,,,,
1439,11/10/20 12:45:00 PM,20.519,288.0,,,,
1440,11/10/20 01:00:00 PM,20.519,288.0,,,,
1441,11/10/20 01:15:00 PM,20.519,288.0,,,,
1442,11/10/20 01:30:00 PM,20.519,288.0,,,,
1443,11/10/20 01:45:00 PM,20.519,288.0,,,,
1444,11/10/20 02:00:00 PM,20.519,272.0,,,,
1445,11/10/20 02:15:00 PM,20.519,288.0,,,,
1446,11/10/20 02:30:00 PM,20.519,288.0,,,,
1447,11/10/20 02:45:00 PM,20.519,288.0,,,,
1448,11/10/20 03:00:00 PM,20.519,288.0,,,,
1449,11/10/20 03:15:00 PM,20.519,272.0,,,,
1450,11/10/20 03:30:00 PM,20.519,288.0,,,,
1451,11/10/20 03:45:00 PM,20.519,288.0,,,,
1452,11/10/20 04:00:00 PM,20.519,288.0,,,,
1453,11/10/20 04:15:00 PM,20.519,288.0,,,,
1454,11/10/20 04:30:00 PM,20.519,288.0,,,,
1455,11/10/20 04:45:00 PM,20.519,288.0,,,,
1456,11/10/20 05:00:00 PM,20.519,288.0,,,,
1457,11/10/20 05:15:00 PM,20.519,288.0,,,,
1458,11/10/20 05:30:00 PM,20.424,288.0,,,,
1459,11/10/20 05:45:00 PM,20.329,288.0,,,,
1460,11/10/20 06:00:00 PM,20.424,288.0,,,,
1461,11/10/20 06:15:00 PM,19.948,0.0,,,,
1462,11/10/20 06:30:00 PM,19.948,0.0,,,,
1463,11/10/20 06:45:00 PM,20.519,0.0,,,,
1464,11/10/20 07:00:00 PM,20.996,0.0,,,,
1465,11/10/20 07:15:00 PM,21.378,0.0,,,,
1466,11/10/20 07:30:00 PM,21.664,0.0,,,,
1467,11/10/20 07:45:00 PM,21.855,0.0,,,,
1468,11/10/20 08:00:00 PM,21.951,0.0,,,,
1469,11/10/20 08:15:00 PM,22.046,0.0,,,,
1470,11/10/20 08:30:00 PM,22.142,0.0,,,,
1471,11/10/20 08:45:00 PM,22.238,0.0,,,,
1472,11/10/20 09:00:00 PM,22.333,0.0,,,,
1473,11/10/20 09:15:00 PM,22.333,0.0,,,,
1474,11/10/20 09:30:00 PM,22.333,0.0,,,,
1475,11/10/20 09:45:00 PM,22.429,0.0,,,,
1476,11/10/20 10:00:00 PM,22.429,0.0,,,,
1477,11/10/20 10:15:00 PM,22.429,0.0,,,,
1478,11/10/20 10:30:00 PM,22.429,0.0,,,,
1479,11/10/20 10:45:00 PM,22.429,0.0,,,,
1480,11/10/20 11:00:00 PM,22.429,0.0,,,,
1481,11/10/20 11:15:00 PM,22.429,0.0,,,,
1482,11/10/20 11:30:00 PM,22.525,0.0,,,,
1483,11/10/20 11:45:00 PM,22.429,0.0,,,,
1484,11/11/20 12:00:00 AM,22.429,0.0,,,,
1485,11/11/20 12:15:00 AM,22.429,0.0,,,,
1486,11/11/20 12:30:00 AM,22.429,0.0,,,,
1487,11/11/20 12:45:00 AM,22.429,0.0,,,,
1488,11/11/20 01:00:00 AM,22.429,0.0,,,,
1489,11/11/20 01:15:00 AM,22.429,0.0,,,,
1490,11/11/20 01:30:00 AM,22.429,0.0,,,,
1491,11/11/20 01:45:00 AM,22.429,0.0,,,,
1492,11/11/20 02:00:00 AM,22.429,0.0,,,,
1493,11/11/20 02:15:00 AM,22.429,0.0,,,,
1494,11/11/20 02:30:00 AM,22.429,0.0,,,,
1495,11/11/20 02:45:00 AM,22.429,0.0,,,,
1496,11/11/20 03:00:00 AM,22.429,0.0,,,,
1497,11/11/20 03:15:00 AM,22.429,0.0,,,,
1498,11/11/20 03:30:00 AM,22.429,0.0,,,,
1499,11/11/20 03:45:00 AM,22.429,0.0,,,,
1500,11/11/20 04:00:00 AM,22.429,0.0,,,,
1501,11/11/20 04:15:00 AM,22.429,0.0,,,,
1502,11/11/20 04:30:00 AM,22.429,0.0,,,,
1503,11/11/20 04:45:00 AM,22.429,0.0,,,,
1504,11/11/20 05:00:00 AM,22.429,0.0,,,,
1505,11/11/20 05:15:00 AM,22.429,0.0,,,,
1506,11/11/20 05:30:00 AM,22.429,0.0,,,,
1507,11/11/20 05:45:00 AM,22.333,0.0,,,,
1508,11/11/20 06:00:00 AM,22.333,0.0,,,,
1509,11/11/20 06:15:00 AM,22.908,288.0,,,,
1510,11/11/20 06:30:00 AM,23.004,288.0,,,,
1511,11/11/20 06:45:00 AM,22.333,288.0,,,,
1512,11/11/20 07:00:00 AM,21.760,272.0,,,,
1513,11/11/20 07:15:00 AM,21.378,288.0,,,,
1514,11/11/20 07:30:00 AM,21.091,288.0,,,,
1515,11/11/20 07:45:00 AM,20.901,288.0,,,,
1516,11/11/20 08:00:00 AM,20.805,288.0,,,,
1517,11/11/20 08:15:00 AM,20.710,288.0,,,,
1518,11/11/20 08:30:00 AM,20.615,288.0,,,,
1519,11/11/20 08:45:00 AM,20.519,288.0,,,,
1520,11/11/20 09:00:00 AM,20.519,288.0,,,,
1521,11/11/20 09:15:00 AM,20.424,288.0,,,,
1522,11/11/20 09:30:00 AM,20.424,288.0,,,,
1523,11/11/20 09:45:00 AM,20.424,288.0,,,,
1524,11/11/20 10:00:00 AM,20.424,288.0,,,,
1525,11/11/20 10:15:00 AM,20.329,288.0,,,,
1526,11/11/20 10:30:00 AM,20.329,272.0,,,,
1527,11/11/20 10:45:00 AM,20.329,288.0,,,,
1528,11/11/20 11:00:00 AM,20.329,288.0,,,,
1529,11/11/20 11:15:00 AM,20.234,288.0,,,,
1530,11/11/20 11:30:00 AM,20.234,288.0,,,,
1531,11/11/20 11:45:00 AM,20.234,288.0,,,,
1532,11/11/20 12:00:00 PM,20.234,288.0,,,,
1533,11/11/20 12:15:00 PM,20.234,288.0,,,,
1534,11/11/20 12:30:00 PM,20.234,288.0,,,,
1535,11/11/20 12:45:00 PM,20.329,288.0,,,,
1536,11/11/20 01:00:00 PM,20.329,288.0,,,,
1537,11/11/20 01:15:00 PM,20.424,272.0,,,,
1538,11/11/20 01:30:00 PM,20.424,288.0,,,,
1539,11/11/20 01:45:00 PM,20.424,288.0,,,,
1540,11/11/20 02:00:00 PM,20.329,288.0,,,,
1541,11/11/20 02:15:00 PM,20.329,288.0,,,,
1542,11/11/20 02:30:00 PM,20.329,288.0,,,,
1543,11/11/20 02:45:00 PM,20.234,288.0,,,,
1544,11/11/20 03:00:00 PM,20.234,288.0,,,,
1545,11/11/20 03:15:00 PM,20.234,288.0,,,,
1546,11/11/20 03:30:00 PM,20.234,288.0,,,,
1547,11/11/20 03:45:00 PM,20.234,272.0,,,,
1548,11/11/20 04:00:00 PM,20.234,288.0,,,,
1549,11/11/20 04:15:00 PM,20.234,288.0,,,,
1550,11/11/20 04:30:00 PM,20.234,288.0,,,,
1551,11/11/20 04:45:00 PM,20.234,288.0,,,,
1552,11/11/20 05:00:00 PM,20.234,288.0,,,,
1553,11/11/20 05:15:00 PM,20.329,288.0,,,,
1554,11/11/20 05:30:00 PM,20.329,288.0,,,,
1555,11/11/20 05:45:00 PM,20.424,288.0,,,,
1556,11/11/20 06:00:00 PM,20.424,288.0,,,,
1557,11/11/20 06:15:00 PM,19.948,0.0,,,,
1558,11/11/20 06:30:00 PM,19.948,0.0,,,,
1559,11/11/20 06:45:00 PM,20.519,0.0,,,,
1560,11/11/20 07:00:00 PM,21.091,0.0,,,,
1561,11/11/20 07:15:00 PM,21.378,0.0,,,,
1562,11/11/20 07:30:00 PM,21.664,0.0,,,,
1563,11/11/20 07:45:00 PM,21.855,0.0,,,,
1564,11/11/20 08:00:00 PM,21.951,0.0,,,,
1565,11/11/20 08:15:00 PM,22.142,0.0,,,,
1566,11/11/20 08:30:00 PM,22.238,0.0,,,,
1567,11/11/20 08:45:00 PM,22.238,0.0,,,,
1568,11/11/20 09:00:00 PM,22.333,0.0,,,,
1569,11/11/20 09:15:00 PM,22.333,0.0,,,,
1570,11/11/20 09:30:00 PM,22.429,0.0,,,,
1571,11/11/20 09:45:00 PM,22.429,0.0,,,,
1572,11/11/20 10:00:00 PM,22.429,0.0,,,,
1573,11/11/20 10:15:00 PM,22.429,0.0,,,,
1574,11/11/20 10:30:00 PM,22.429,0.0,,,,
1575,11/11/20 10:45:00 PM,22.429,0.0,,,,
1576,11/11/20 11:00:00 PM,22.429,0.0,,,,
1577,11/11/20 11:15:00 PM,22.429,0.0,,,,
1578,11/11/20 11:30:00 PM,22.429,0.0,,,,
1579,11/11/20 11:45:00 PM,22.429,0.0,,,,
1580,11/12/20 12:00:00 AM,22.429,0.0,,,,
1581,11/12/20 12:15:00 AM,22.429,0.0,,,,
1582,11/12/20 12:30:00 AM,22.429,0.0,,,,
1583,11/12/20 12:45:00 AM,22.429,0.0,,,,
1584,11/12/20 01:00:00 AM,22.429,0.0,,,,
1585,11/12/20 01:15:00 AM,22.429,0.0,,,,
1586,11/12/20 01:30:00 AM,22.429,0.0,,,,
1587,11/12/20 01:45:00 AM,22.429,0.0,,,,
1588,11/12/20 02:00:00 AM,22.429,0.0,,,,
1589,11/12/20 02:15:00 AM,22.429,0.0,,,,
1590,11/12/20 02:30:00 AM,22.429,0.0,,,,
1591,11/12/20 02:45:00 AM,22.429,0.0,,,,
1592,11/12/20 03:00:00 AM,22.429,0.0,,,,
1593,11/12/20 03:15:00 AM,22.429,0.0,,,,
1594,11/12/20 03:30:00 AM,22.429,0.0,,,,
1595,11/12/20 03:45:00 AM,22.429,0.0,,,,
1596,11/12/20 04:00:00 AM,22.429,0.0,,,,
1597,11/12/20 04:15:00 AM,22.429,0.0,,,,
1598,11/12/20 04:30:00 AM,22.429,0.0,,,,
1599,11/12/20 04:45:00 AM,22.429,0.0,,,,
1600,11/12/20 05:00:00 AM,22.429,0.0,,,,
1601,11/12/20 05:15:00 AM,22.429,0.0,,,,
1602,11/12/20 05:30:00 AM,22.429,0.0,,,,
1603,11/12/20 05:45:00 AM,22.429,0.0,,,,
1604,11/12/20 06:00:00 AM,22.429,0.0,,,,
1605,11/12/20 06:15:00 AM,22.908,288.0,,,,
1606,11/12/20 06:30:00 AM,23.004,288.0,,,,
1607,11/12/20 06:45:00 AM,22.333,288.0,,,,
1608,11/12/20 07:00:00 AM,21.855,288.0,,,,
1609,11/12/20 07:15:00 AM,21.473,288.0,,,,
1610,11/12/20 07:30:00 AM,21.187,288.0,,,,
1611,11/12/20 07:45:00 AM,21.091,288.0,,,,
1612,11/12/20 08:00:00 AM,20.996,288.0,,,,
1613,11/12/20 08:15:00 AM,20.901,288.0,,,,
1614,11/12/20 08:30:00 AM,20.805,288.0,,,,
1615,11/12/20 08:45:00 AM,20.710,288.0,,,,
1616,11/12/20 09:00:00 AM,20.615,288.0,,,,
1617,11/12/20 09:15:00 AM,20.615,288.0,,,,
1618,11/12/20 09:30:00 AM,20.519,288.0,,,,
1619,11/12/20 09:45:00 AM,20.519,288.0,,,,
1620,11/12/20 10:00:00 AM,20.519,288.0,,,,
1621,11/12/20 10:15:00 AM,20.519,288.0,,,,
1622,11/12/20 10:30:00 AM,20.424,288.0,,,,
1623,11/12/20 10:45:00 AM,20.519,288.0,,,,
1624,11/12/20 11:00:00 AM,20.519,288.0,,,,
1625,11/12/20 11:15:00 AM,20.615,288.0,,,,
1626,11/12/20 11:30:00 AM,20.615,288.0,,,,
1627,11/12/20 11:45:00 AM,20.615,288.0,,,,
1628,11/12/20 12:00:00 PM,20.615,288.0,,,,
1629,11/12/20 12:15:00 PM,20.615,288.0,,,,
1630,11/12/20 12:30:00 PM,20.615,288.0,,,,
1631,11/12/20 12:45:00 PM,20.615,288.0,,,,
1632,11/12/20 01:00:00 PM,20.615,288.0,,,,
1633,11/12/20 01:15:00 PM,20.615,288.0,,,,
1634,11/12/20 01:30:00 PM,20.615,288.0,,,,
1635,11/12/20 01:45:00 PM,20.615,288.0,,,,
1636,11/12/20 02:00:00 PM,20.710,288.0,,,,
1637,11/12/20 02:15:00 PM,20.710,288.0,,,,
1638,11/12/20 02:30:00 PM,22.142,62.0,,,,
1639,11/12/20 02:38:08 PM,,,Logged,,,
1640,11/12/20 02:38:09 PM,,,,Logged,,
1641,11/12/20 02:38:29 PM,,,,,Logged,Logged
